obs_id,side,source,source_record_id,donor_name,donor_dac_code,donor_iati_id,recipient,sector,sector_raw,flow_stage,instrument,amount_usd,amount_usd_constant,price_base_year,amount_original,currency_original,price_base,year,fiscal_basis,period_start,period_end,status,confidence,dataset_version,dedup_key,is_multilateral_outflow,counts_in_headline,source_url,retrieved_at,notes
e8d7af8ec2f2e412,donor,oecd_dac2a,DAC2A|ESP|206|2020,Spain,ESP,,NPL,,,disbursement,,133745.0,148986.0,2024,133745.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2020,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
baf56d8c1d53264d,donor,oecd_dac2a,DAC2A|1UN012|206|2021,UN Women,1UN012,,NPL,,,disbursement,,768756.0,802656.0,2024,768756.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN012|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
115729727144f9f5,donor,oecd_dac2a,DAC2A|1UN011|206|2021,UN Peacebuilding Fund [UNPBF],1UN011,,NPL,,,disbursement,,-7700.0,-8040.0,2024,-7700.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN011|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
2dfbdc485c4e463f,donor,oecd_dac2a,DAC2A|1UN002|206|2021,COVID-19 Response and Recovery Multi-Partner Trust Fund [UN COVID-19 MPTF],1UN002,,NPL,,,disbursement,,-23870.0,-24923.0,2024,-23870.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN002|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
bcdc6e16ef704ee2,donor,oecd_dac2a,DAC2A|1UN001|206|2021,Central Emergency Response Fund [CERF],1UN001,,NPL,,,disbursement,,3202000.0,3343199.0,2024,3202000.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN001|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
c0507eaf327046de,donor,oecd_dac2a,DAC2A|9OTH013|206|2021,Global Green Growth Institute [GGGI],9OTH013,,NPL,,,disbursement,,56294.0,58776.0,2024,56294.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH013|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
05c9f7741a2b8218,donor,oecd_dac2a,DAC2A|9OTH015|206|2021,Green Climate Fund [GCF],9OTH015,,NPL,,,disbursement,,2908095.0,3036333.0,2024,2908095.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH015|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
42c339491d013559,donor,oecd_dac2a,DAC2A|ESP|206|2021,Spain,ESP,,NPL,,,disbursement,,170439.0,178400.0,2024,170439.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2021,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
76fdd0e2c142a59a,donor,oecd_dac2a,DAC2A|AUS|206|2021,Australia,AUS,,NPL,,,disbursement,,25572130.0,25849715.0,2024,25572130.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|AUS|206|2021,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
0e9836ce99aeea1f,donor,oecd_dac2a,DAC2A|ESP|206|2022,Spain,ESP,,NPL,,,disbursement,,85354.0,95961.0,2024,85354.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
8474dc619b81af7d,donor,oecd_dac2a,DAC2A|PRT|206|2022,Portugal,PRT,,NPL,,,disbursement,,10930.0,12664.0,2024,10930.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|PRT|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
2a5ccbc1c30a9e4a,donor,oecd_dac2a,DAC2A|1UN012|206|2022,UN Women,1UN012,,NPL,,,disbursement,,801659.0,861746.0,2024,801659.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN012|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
ee692fdcb33ea0e0,donor,oecd_dac2a,DAC2A|9OTH015|206|2022,Green Climate Fund [GCF],9OTH015,,NPL,,,disbursement,,5506870.0,5919631.0,2024,5506870.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH015|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
e547cefd42fbc7f6,donor,oecd_dac2a,DAC2A|1UN001|206|2022,Central Emergency Response Fund [CERF],1UN001,,NPL,,,disbursement,,3186000.0,3424803.0,2024,3186000.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN001|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
80734627af97bdf5,donor,oecd_dac2a,DAC2A|9OTH013|206|2022,Global Green Growth Institute [GGGI],9OTH013,,NPL,,,disbursement,,140000.0,150494.0,2024,140000.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH013|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d20fb01e231c9db4,donor,oecd_dac2a,DAC2A|AUS|206|2022,Australia,AUS,,NPL,,,disbursement,,19079614.0,19285514.0,2024,19079614.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|AUS|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
797a878d46ba91eb,donor,oecd_dac2a,DAC2A|ESP|206|2024,Spain,ESP,,NPL,,,disbursement,,66551.0,66551.0,2024,66551.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
48471e7b27686b65,donor,oecd_dac2a,DAC2A|1UN030|206|2024,UN Development Coordination Office,1UN030,,NPL,,,disbursement,,1140142.0,1140142.0,2024,1140142.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN030|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
a011046135018453,donor,oecd_dac2a,DAC2A|1UN001|206|2024,Central Emergency Response Fund [CERF],1UN001,,NPL,,,disbursement,,3407000.0,3407000.0,2024,3407000.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN001|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
3b5a3afa2c8a949a,donor,oecd_dac2a,DAC2A|5IMF02|206|2024,IMF Concessional Trust Funds,5IMF02,,NPL,,,disbursement,,32218240.0,32218240.0,2024,32218240.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|5IMF02|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
76dc280f8563ad30,donor,oecd_dac2a,DAC2A|9OTH013|206|2024,Global Green Growth Institute [GGGI],9OTH013,,NPL,,,disbursement,,67573.0,67573.0,2024,67573.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH013|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
90d722a009799c97,donor,oecd_dac2a,DAC2A|AUS|206|2024,Australia,AUS,,NPL,,,disbursement,,22073090.0,22073090.0,2024,22073090.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|AUS|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
b4a50fa2da2c59ba,donor,oecd_dac2a,DAC2A|ESP|206|2023,Spain,ESP,,NPL,,,disbursement,,164689.0,169489.0,2024,164689.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
433666e45bee0392,donor,oecd_dac2a,DAC2A|1UN030|206|2023,UN Development Coordination Office,1UN030,,NPL,,,disbursement,,1123721.0,1150547.0,2024,1123721.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN030|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
a17840a8745e43b9,donor,oecd_dac2a,DAC2A|PRT|206|2023,Portugal,PRT,,NPL,,,disbursement,,52274.0,54802.0,2024,52274.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|PRT|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
521d80c5eb258e7c,donor,oecd_dac2a,DAC2A|1UN012|206|2023,UN Women,1UN012,,NPL,,,disbursement,,1037949.9999999999,1062728.0,2024,1037949.9999999999,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN012|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
100d24fb8e38a41f,donor,oecd_dac2a,DAC2A|9OTH015|206|2023,Green Climate Fund [GCF],9OTH015,,NPL,,,disbursement,,5506874.0,5638335.0,2024,5506874.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH015|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
fa2f64cdfcdcbe4b,donor,oecd_dac2a,DAC2A|5IMF02|206|2023,IMF Concessional Trust Funds,5IMF02,,NPL,,,disbursement,,95077375.0,97347081.0,2024,95077375.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|5IMF02|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
3b1b55190e517f59,donor,oecd_dac2a,DAC2A|9OTH013|206|2023,Global Green Growth Institute [GGGI],9OTH013,,NPL,,,disbursement,,157359.0,161115.0,2024,157359.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH013|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
b2561c461877d9cd,donor,oecd_dac2a,DAC2A|AUS|206|2023,Australia,AUS,,NPL,,,disbursement,,18359425.0,18718318.0,2024,18359425.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|AUS|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
3664038ff0b59cb6,donor,oecd_dac2a,DAC2A|9OTH020|206|2017,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,12155990.0,14264372.0,2024,12155990.0,USD,current,2017,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2017,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
4ef53a0121b99840,donor,oecd_dac2a,DAC2A|9OTH020|206|2019,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,-8118873.000000001,-9292496.0,2024,-8118873.000000001,USD,current,2019,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2019,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
1854bfa058efa63c,donor,oecd_dac2a,DAC2A|9OTH020|206|2015,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,8593300.0,10184007.0,2024,8593300.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2015,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
c1ae5becabce3d0e,donor,oecd_dac2a,DAC2A|9OTH020|206|2016,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,7590680.0,9095308.0,2024,7590680.0,USD,current,2016,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2016,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
3c3cb1da26b00e30,donor,oecd_dac2a,DAC2A|9OTH020|206|2018,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,7737639.0,8719154.0,2024,7737639.0,USD,current,2018,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2018,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
3370acdd3b98dece,donor,oecd_dac2a,DAC2A|9OTH020|206|2021,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,3691419.0,3854200.0,2024,3691419.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
58dfb09d57fd8d51,donor,oecd_dac2a,DAC2A|9OTH020|206|2022,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,-811482.0,-872306.0,2024,-811482.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
77220fa0021f8033,donor,oecd_dac2a,DAC2A|9OTH020|206|2020,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,2998559.0,3328861.0,2024,2998559.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2020,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
83975028cf59c33a,donor,oecd_dac2a,DAC2A|9OTH020|206|2023,OPEC Fund for International Development [OPEC Fund],9OTH020,,NPL,,,disbursement,,-6744892.0,-6905908.0,2024,-6744892.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|9OTH020|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
8819f0c94b881cdc,donor,oecd_dac2a,DAC2A|1UN025|206|2022,WHO-Strategic Preparedness and Response Plan [SPRP],1UN025,,NPL,,,disbursement,,47256.0,50798.0,2024,47256.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN025|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
057333947707fad7,donor,oecd_dac2a,DAC2A|1UN018|206|2022,UNHCR,1UN018,,NPL,,,disbursement,,2035899.9999999998,2188499.0,2024,2035899.9999999998,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN018|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
a83407b128306367,donor,oecd_dac2a,DAC2A|1UN025|206|2023,WHO-Strategic Preparedness and Response Plan [SPRP],1UN025,,NPL,,,disbursement,,100000.0,102387.0,2024,100000.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN025|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
9ab3bdfa1c9a163f,donor,oecd_dac2a,DAC2A|1UN018|206|2023,UNHCR,1UN018,,NPL,,,disbursement,,2023600.0,2071908.0,2024,2023600.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN018|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
b18bd41aecdb95c8,donor,oecd_dac2a,DAC2A|DEU|206|2023,Germany,DEU,,NPL,,,disbursement,,50924720.0,52518722.0,2024,50924720.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
8fc2c0f4156deba5,donor,oecd_dac2a,DAC2A|1UN025|206|2021,WHO-Strategic Preparedness and Response Plan [SPRP],1UN025,,NPL,,,disbursement,,765800.0,799569.0,2024,765800.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN025|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
99946690e830a9f6,donor,oecd_dac2a,DAC2A|1UN029|206|2021,WTO - International Trade Centre [ITC],1UN029,,NPL,,,disbursement,,111804.0,116734.0,2024,111804.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN029|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d319154870a3bf1d,donor,oecd_dac2a,DAC2A|TLS|206|2015,Timor-Leste,TLS,,NPL,,,disbursement,,500000.0,592555.0,2024,500000.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|TLS|206|2015,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
0f5141fac35e2ef6,donor,oecd_dac2a,DAC2A|1UN029|206|2020,WTO - International Trade Centre [ITC],1UN029,,NPL,,,disbursement,,246813.0,274000.0,2024,246813.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN029|206|2020,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
024ddb0b5529ae16,donor,oecd_dac2a,DAC2A|DEU|206|2024,Germany,DEU,,NPL,,,disbursement,,48866676.0,48866676.0,2024,48866676.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d6d384b644b4769f,donor,oecd_dac2a,DAC2A|1UN029|206|2024,WTO - International Trade Centre [ITC],1UN029,,NPL,,,disbursement,,18854.0,18854.0,2024,18854.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN029|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
2c07bfa00544961e,donor,oecd_dac2a,DAC2A|1UN028|206|2024,World Trade Organisation,1UN028,,NPL,,,disbursement,,12625.0,12625.0,2024,12625.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN028|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
31b82df33fc1c978,donor,oecd_dac2a,DAC2A|LUX|206|2017,Luxembourg,LUX,,NPL,,,disbursement,,2982719.0,3810324.0,2024,2982719.0,USD,current,2017,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|LUX|206|2017,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d096818d89d9cd36,donor,oecd_dac2a,DAC2A|LUX|206|2022,Luxembourg,LUX,,NPL,,,disbursement,,2711635.0,3092588.0,2024,2711635.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|LUX|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
97194f4b35dfc737,donor,oecd_dac2a,DAC2A|LUX|206|2020,Luxembourg,LUX,,NPL,,,disbursement,,2392255.0,2838527.0,2024,2392255.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|LUX|206|2020,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
